지방청,표지,일시,풍향,유향,파향,기온,수온,시정,풍속,유속,파고,기압,습도,염분
부산청,오륙도등대,2019-03-04 12:29,76.0,,,11.3,,,10.5,,,1005.5,52.0,
부산청,감천항유도등부표(랜비),2019-03-04 12:29,217.0,,,11.6,14.0,,5.0,,,1010.9,50.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 12:29,60.0,,,13.3,12.0,,3.1,,,1011.2,49.0,16.0
부산청,목도등대(나무섬등대),2019-03-04 12:29,78.0,,,11.8,,,5.4,,,1003.8,53.0,
부산청,가덕도등대,2019-03-04 12:29,245.0,,,10.3,,,4.7,,,1000.8,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 12:29,95.0,,,10.3,14.9,,,,,1010.9,57.0,17.0
부산청,남항동방파제등대,2019-03-04 12:33,107.0,,,11.7,,,3.8,,,1009.9,50.0,
부산청,부산항신항다목적부두,2019-03-04 12:33,,,,,,19.6,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 12:33,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 12:34,65.0,,,11.3,,,10.6,,,1009.7,51.0,
부산청,가덕도등대,2019-03-04 12:38,237.0,,,10.5,,,3.6,,,1000.9,47.0,
부산청,목도등대(나무섬등대),2019-03-04 12:38,89.0,,,11.8,,,3.0,,,1003.9,55.0,
부산청,부산항유도등부표(랜비),2019-03-04 12:38,96.0,,,10.9,15.1,,7.61,,,1011.0,59.0,17.0
부산청,감천항유도등부표(랜비),2019-03-04 12:38,213.0,,,11.2,14.0,,6.37,,,1010.9,48.0,18.0
부산청,오륙도등대,2019-03-04 12:38,71.0,,,11.3,,,10.9,,,1005.5,52.0,
부산청,부산항신항중앙C호등부표,2019-03-04 12:38,78.0,,,13.0,11.9,,1.9,,,1011.2,44.0,16.0
부산청,남항동방파제등대,2019-03-04 12:39,108.0,,,12.3,,,3.4,,,1009.9,51.0,
부산청,부산항신항다목적부두,2019-03-04 12:39,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 12:39,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 12:43,67.0,,,11.5,,,10.1,,,1009.8,53.0,
부산청,부산항유도등부표(랜비),2019-03-04 12:44,116.0,,,10.2,15.1,,,,,1010.8,54.0,17.0
부산청,가덕도등대,2019-03-04 12:44,249.0,,,10.0,,,3.7,,,1000.9,43.0,
부산청,목도등대(나무섬등대),2019-03-04 12:44,86.0,,,11.8,,,4.1,,,1003.9,53.0,
부산청,감천항유도등부표(랜비),2019-03-04 12:44,215.0,,,11.2,14.0,,5.71,,,1010.9,50.0,18.0
부산청,오륙도등대,2019-03-04 12:44,76.0,,,11.3,,,11.2,,,1005.4,53.0,
부산청,부산항신항중앙C호등부표,2019-03-04 12:44,51.0,,,13.3,11.8,,1.9,,,1011.2,45.0,17.0
부산청,남항동방파제등대,2019-03-04 12:48,75.0,,,11.6,,,3.6,,,1009.9,50.0,
부산청,부산항신항다목적부두,2019-03-04 12:48,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 12:48,,,,,,13.3,,,,,,
부산청,송정리등표,2019-03-04 12:49,70.0,,,11.3,,,10.8,,,1009.6,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 12:53,113.0,,,11.1,15.0,,8.48,,,1062.7,57.0,17.0
부산청,가덕도등대,2019-03-04 12:53,244.0,,,10.7,,,3.4,,,1000.8,45.0,
부산청,목도등대(나무섬등대),2019-03-04 12:53,75.0,,,11.6,,,5.29,,,1003.7,53.0,
부산청,감천항유도등부표(랜비),2019-03-04 12:53,217.0,,,11.4,14.0,,5.81,,,1010.9,51.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 12:53,28.0,,,13.1,11.7,,1.4,,,1011.2,44.0,17.0
부산청,오륙도등대,2019-03-04 12:53,74.0,,,11.4,,,10.6,,,1005.4,54.0,
부산청,부산항신항소형선부두등대,2019-03-04 12:54,,,,,,20.0,,,,,,
부산청,남항동방파제등대,2019-03-04 12:54,82.0,,,12.0,,,4.9,,,1009.9,51.0,
부산청,부산항신항다목적부두,2019-03-04 12:54,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 12:58,67.0,,,11.6,,,8.89,,,1009.8,52.0,
부산청,감천항유도등부표(랜비),2019-03-04 12:59,212.0,,,11.3,14.0,,50.9,,,1010.8,52.0,18.0
부산청,부산항유도등부표(랜비),2019-03-04 12:59,106.0,,,11.4,14.7,,8.79,,,1010.7,52.0,17.0
부산청,가덕도등대,2019-03-04 12:59,254.0,,,10.8,,,3.3,,,1000.8,41.0,
부산청,오륙도등대,2019-03-04 12:59,78.0,,,11.5,,,11.3,,,1005.3,54.0,
부산청,부산항신항중앙C호등부표,2019-03-04 12:59,350.0,,,14.2,11.7,,2.6,,,1011.2,52.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 12:59,87.0,,,11.9,,,3.9,,,1003.7,53.0,
부산청,남항동방파제등대,2019-03-04 13:03,117.0,,,11.7,,,4.9,,,1009.7,50.0,
부산청,부산항신항다목적부두,2019-03-04 13:03,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:03,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 13:04,74.0,,,10.6,,,9.3,,,1009.7,49.0,
부산청,오륙도등대,2019-03-04 13:08,78.0,,,11.5,,,10.8,,,1005.2,55.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:08,210.0,,,11.5,14.1,,,,,1010.8,50.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:08,320.0,,,13.9,11.7,,2.0,,,1011.1,45.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 13:08,88.0,,,11.8,,,3.2,,,1003.8,53.0,
부산청,가덕도등대,2019-03-04 13:08,249.0,,,11.1,,,2.7,,,1000.8,39.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:08,85.0,,,11.3,14.4,,,,,1010.8,58.0,17.0
부산청,부산항신항소형선부두등대,2019-03-04 13:09,,,,,,20.0,,,,,,
부산청,부산항신항다목적부두,2019-03-04 13:09,,,,,,20.0,,,,,,
부산청,남항동방파제등대,2019-03-04 13:09,117.0,,,11.7,,,4.3,,,1009.8,50.0,
부산청,남형제도등표,2019-03-04 13:13,298.0,,,11.9,,,6.37,,,1008.9,57.0,
부산청,송정리등표,2019-03-04 13:13,73.0,,,10.8,,,8.79,,,1009.9,47.0,
부산청,오륙도등대,2019-03-04 13:14,71.0,,,11.5,,,11.6,,,1005.2,52.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:14,203.0,,,11.2,14.0,,5.81,,,1010.8,51.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:14,331.0,,,13.8,11.6,,2.6,,,1011.0,42.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 13:14,84.0,,,11.8,,,5.81,,,1003.7,54.0,
부산청,가덕도등대,2019-03-04 13:14,237.0,,,11.2,,,2.3,,,1000.7,38.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:14,119.0,,,10.8,14.3,,,,,1010.5,57.0,17.0
부산청,남항동방파제등대,2019-03-04 13:18,81.0,,,11.9,,,4.1,,,1009.9,49.0,
부산청,부산항신항다목적부두,2019-03-04 13:18,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:18,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 13:19,67.0,,,11.4,,,9.2,,,1009.8,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:23,110.0,,,10.9,14.6,,,,,1010.7,52.0,17.0
부산청,가덕도등대,2019-03-04 13:23,199.0,,,11.8,,,1.6,,,1000.6,37.0,
부산청,목도등대(나무섬등대),2019-03-04 13:23,88.0,,,11.8,,,4.2,,,1003.5,52.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:23,216.0,,,11.7,14.1,,50.9,,,1062.6,49.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:23,307.0,,,13.1,11.7,,3.5,,,1010.8,53.0,17.0
부산청,오륙도등대,2019-03-04 13:23,75.0,,,11.4,,,12.4,,,1005.0,50.0,
부산청,남항동방파제등대,2019-03-04 13:24,78.0,,,11.9,,,5.4,,,1009.7,48.0,
부산청,부산항신항다목적부두,2019-03-04 13:24,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:24,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 13:28,78.0,,,10.8,,,8.48,,,1009.8,48.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:29,113.0,,,10.4,14.8,,,,,1010.5,55.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 13:29,95.0,,,11.8,,,4.0,,,1003.4,53.0,
부산청,가덕도등대,2019-03-04 13:29,166.0,,,12.9,,,2.2,,,1000.6,35.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:29,211.0,,,11.7,14.1,,6.78,,,1010.6,50.0,18.0
부산청,오륙도등대,2019-03-04 13:29,71.0,,,11.5,,,12.3,,,1005.0,51.0,
부산청,부산항신항중앙C호등부표,2019-03-04 13:29,329.0,,,13.7,11.7,,3.1,,,1010.8,53.0,16.0
부산청,남항동방파제등대,2019-03-04 13:33,116.0,,,12.4,,,2.5,,,1009.6,49.0,
부산청,부산항신항다목적부두,2019-03-04 13:33,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:33,,,,,,12.4,,,,,,
부산청,송정리등표,2019-03-04 13:34,62.0,,,11.4,,,8.58,,,1009.8,46.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:38,137.0,,,10.2,14.9,,,,,1010.4,52.0,17.0
부산청,가덕도등대,2019-03-04 13:38,121.0,,,12.3,,,5.1,,,1000.6,39.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:38,218.0,,,11.3,14.1,,6.12,,,1010.6,49.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:38,304.0,,,12.9,11.8,,2.9,,,1010.8,54.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 13:38,104.0,,,11.9,,,3.7,,,1003.5,53.0,
부산청,오륙도등대,2019-03-04 13:38,70.0,,,11.5,,,12.4,,,1004.8,48.0,
부산청,남항동방파제등대,2019-03-04 13:39,86.0,,,12.0,,,3.1,,,1009.6,48.0,
부산청,부산항신항다목적부두,2019-03-04 13:39,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:39,,,,,,17.2,,,,,,
부산청,송정리등표,2019-03-04 13:43,74.0,,,11.4,,,8.17,,,1009.5,48.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:44,134.0,,,10.5,14.7,,10.3,,,1010.4,55.0,17.0
부산청,오륙도등대,2019-03-04 13:44,68.0,,,11.5,,,12.6,,,1004.7,50.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:44,223.0,,,11.3,14.1,,56.0,,,1010.7,48.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:44,346.0,,,13.0,11.9,,3.3,,,1010.8,52.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 13:44,85.0,,,11.9,,,4.8,,,1003.5,52.0,
부산청,가덕도등대,2019-03-04 13:44,106.0,,,10.6,,,6.01,,,1000.5,44.0,
부산청,부산항신항소형선부두등대,2019-03-04 13:48,,,,,,12.8,,,,,,
부산청,남항동방파제등대,2019-03-04 13:48,118.0,,,11.8,,,3.5,,,1009.6,48.0,
부산청,부산항신항다목적부두,2019-03-04 13:48,,,,,,17.4,,,,,,
부산청,송정리등표,2019-03-04 13:49,74.0,,,11.5,,,9.41,,,1009.5,46.0,
부산청,오륙도등대,2019-03-04 13:53,68.0,,,11.5,,,12.5,,,1004.9,48.0,
부산청,감천항유도등부표(랜비),2019-03-04 13:53,212.0,,,11.4,14.0,,4.7,,,1010.6,50.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 13:53,293.0,,,14.0,11.9,,3.0,,,1010.8,51.0,16.0
부산청,목도등대(나무섬등대),2019-03-04 13:53,104.0,,,12.1,,,3.5,,,1003.6,54.0,
부산청,가덕도등대,2019-03-04 13:53,119.0,,,10.6,,,5.4,,,1000.5,44.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:53,133.0,,,11.0,14.4,,8.79,,,1062.5,52.0,16.0
부산청,남항동방파제등대,2019-03-04 13:54,114.0,,,12.4,,,4.2,,,1009.6,47.0,
부산청,부산항신항다목적부두,2019-03-04 13:54,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 13:54,,,,,,13.3,,,,,,
부산청,송정리등표,2019-03-04 13:58,72.0,,,10.8,,,8.79,,,1009.6,49.0,
부산청,가덕도등대,2019-03-04 13:59,104.0,,,11.0,,,5.91,,,1000.5,48.0,
부산청,목도등대(나무섬등대),2019-03-04 13:59,97.0,,,11.9,,,4.4,,,1003.5,50.0,
부산청,부산항유도등부표(랜비),2019-03-04 13:59,132.0,,,10.4,14.3,,,,,1010.4,51.0,17.0
부산청,감천항유도등부표(랜비),2019-03-04 13:59,208.0,,,11.7,14.1,,6.99,,,1010.5,49.0,18.0
부산청,오륙도등대,2019-03-04 13:59,72.0,,,11.5,,,12.5,,,1004.8,46.0,
부산청,부산항신항중앙C호등부표,2019-03-04 13:59,212.0,,,13.0,11.9,,5.0,,,1010.7,55.0,17.0
부산청,남항동방파제등대,2019-03-04 14:03,81.0,,,11.5,,,4.9,,,1009.6,48.0,
부산청,부산항신항다목적부두,2019-03-04 14:03,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:03,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:04,76.0,,,10.9,,,8.02,,,1009.6,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:08,111.0,,,11.5,14.7,,,,,959.7,51.0,17.0
부산청,가덕도등대,2019-03-04 14:08,120.0,,,10.2,,,5.81,,,1000.5,49.0,
부산청,목도등대(나무섬등대),2019-03-04 14:08,93.0,,,12.2,,,3.3,,,1003.5,51.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:08,206.0,,,11.8,14.1,,,,,1010.5,50.0,18.0
부산청,오륙도등대,2019-03-04 14:08,77.0,,,11.6,,,12.1,,,1004.7,47.0,
부산청,부산항신항중앙C호등부표,2019-03-04 14:08,181.0,,,12.4,11.9,,6.12,,,1010.7,58.0,17.0
부산청,남항동방파제등대,2019-03-04 14:09,82.0,,,12.3,,,5.0,,,1009.6,48.0,
부산청,부산항신항다목적부두,2019-03-04 14:09,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:09,,,,,,12.4,,,,,,
부산청,송정리등표,2019-03-04 14:13,85.0,,,11.6,,,8.79,,,1009.5,49.0,
부산청,가덕도등대,2019-03-04 14:14,122.0,,,11.0,,,5.4,,,1000.6,50.0,
부산청,목도등대(나무섬등대),2019-03-04 14:14,95.0,,,12.1,,,3.1,,,1003.6,52.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:14,110.0,,,11.6,14.7,,,,,1062.5,55.0,17.0
부산청,감천항유도등부표(랜비),2019-03-04 14:14,208.0,,,11.3,14.1,,6.58,,,1062.5,48.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 14:14,182.0,,,12.5,11.8,,5.6,,,1010.7,58.0,17.0
부산청,오륙도등대,2019-03-04 14:14,71.0,,,11.6,,,11.5,,,1004.9,47.0,
부산청,남항동방파제등대,2019-03-04 14:18,75.0,,,11.6,,,3.2,,,1009.7,46.0,
부산청,부산항신항다목적부두,2019-03-04 14:18,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:18,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:19,77.0,,,11.6,,,7.81,,,1009.7,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:23,137.0,,,11.5,14.6,,,,,1010.4,52.0,17.0
부산청,가덕도등대,2019-03-04 14:23,122.0,,,10.8,,,6.12,,,1000.6,50.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:23,216.0,,,11.4,14.0,,4.3,,,1010.8,49.0,18.0
부산청,오륙도등대,2019-03-04 14:23,73.0,,,11.7,,,11.0,,,1005.0,51.0,
부산청,부산항신항중앙C호등부표,2019-03-04 14:23,180.0,,,12.1,11.7,,5.5,,,1010.8,62.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 14:23,98.0,,,12.0,,,3.1,,,1003.7,53.0,
부산청,남항동방파제등대,2019-03-04 14:24,120.0,,,11.8,,,3.0,,,1009.7,47.0,
부산청,부산항신항다목적부두,2019-03-04 14:24,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:24,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:28,80.0,,,10.9,,,8.79,,,1009.6,48.0,
부산청,가덕도등대,2019-03-04 14:29,107.0,,,10.9,,,6.27,,,1000.6,50.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:29,109.0,,,10.6,14.5,,,,,1062.6,52.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 14:29,104.0,,,12.1,,,3.2,,,1003.8,50.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:29,232.0,,,11.4,14.0,,5.5,,,1010.8,47.0,18.0
부산청,오륙도등대,2019-03-04 14:29,73.0,,,11.6,,,10.8,,,1005.1,47.0,
부산청,부산항신항중앙C호등부표,2019-03-04 14:29,168.0,,,11.2,11.8,,5.91,,,1010.8,61.0,17.0
부산청,남항동방파제등대,2019-03-04 14:33,84.0,,,11.8,,,3.7,,,1009.7,46.0,
부산청,부산항신항다목적부두,2019-03-04 14:33,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:33,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:34,74.0,,,11.9,,,8.58,,,1009.7,50.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:38,112.0,,,11.2,14.6,,,,,1010.7,49.0,17.0
부산청,가덕도등대,2019-03-04 14:38,95.0,,,11.0,,,6.89,,,1000.5,51.0,
부산청,목도등대(나무섬등대),2019-03-04 14:38,107.0,,,12.2,,,4.6,,,1003.9,49.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:38,214.0,,,11.9,14.0,,5.71,,,1010.9,47.0,18.0
부산청,오륙도등대,2019-03-04 14:38,69.0,,,11.6,,,10.8,,,1005.3,46.0,
부산청,부산항신항중앙C호등부표,2019-03-04 14:38,141.0,,,11.4,11.8,,6.68,,,1010.9,59.0,17.0
부산청,남항동방파제등대,2019-03-04 14:39,128.0,,,11.6,,,2.8,,,1009.9,47.0,
부산청,부산항신항다목적부두,2019-03-04 14:39,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:39,,,,,,12.8,,,,,,
부산청,송정리등표,2019-03-04 14:43,73.0,,,11.6,,,8.28,,,1009.9,54.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:44,155.0,,,11.1,14.9,,,,,1010.8,48.0,17.0
부산청,가덕도등대,2019-03-04 14:44,87.0,,,11.1,,,6.58,,,1000.5,53.0,
부산청,목도등대(나무섬등대),2019-03-04 14:44,115.0,,,12.1,,,4.2,,,1003.8,49.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:44,217.0,,,11.6,14.0,,5.71,,,1010.9,47.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 14:44,153.0,,,11.4,11.8,,5.71,,,1010.8,60.0,16.0
부산청,오륙도등대,2019-03-04 14:44,76.0,,,11.7,,,10.7,,,1005.4,50.0,
부산청,부산항신항다목적부두,2019-03-04 14:48,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:48,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:49,75.0,,,11.7,,,8.02,,,1010.0,57.0,
부산청,감천항유도등부표(랜비),2019-03-04 14:53,209.0,,,11.4,14.0,,61.0,,,1010.9,48.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 14:53,146.0,,,12.4,11.6,,5.71,,,1010.9,58.0,16.0
부산청,목도등대(나무섬등대),2019-03-04 14:53,102.0,,,12.0,,,3.1,,,1003.9,50.0,
부산청,가덕도등대,2019-03-04 14:53,83.0,,,11.1,,,6.48,,,1000.6,50.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:53,145.0,,,11.5,15.0,,,,,1010.8,56.0,17.0
부산청,오륙도등대,2019-03-04 14:53,73.0,,,11.7,,,9.51,,,1005.6,46.0,
부산청,남항동방파제등대,2019-03-04 14:54,91.0,,,11.6,,,1.8,,,1010.0,47.0,
부산청,부산항신항다목적부두,2019-03-04 14:54,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 14:54,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 14:58,77.0,,,11.5,,,9.51,,,1009.8,55.0,
부산청,가덕도등대,2019-03-04 14:59,83.0,,,10.7,,,6.78,,,1000.6,50.0,
부산청,목도등대(나무섬등대),2019-03-04 14:59,113.0,,,11.8,,,4.5,,,1003.9,51.0,
부산청,부산항유도등부표(랜비),2019-03-04 14:59,145.0,,,11.4,15.0,,,,,1010.8,55.0,17.0
부산청,감천항유도등부표(랜비),2019-03-04 14:59,214.0,,,11.8,14.0,,6.58,,,1010.9,45.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 14:59,116.0,,,12.5,11.6,,7.61,,,1010.8,58.0,18.0
부산청,오륙도등대,2019-03-04 14:59,74.0,,,11.7,,,9.51,,,1005.5,49.0,
부산청,부산항신항소형선부두등대,2019-03-04 15:03,,,,,,20.0,,,,,,
부산청,남항동방파제등대,2019-03-04 15:03,55.0,,,11.6,,,3.6,,,1010.0,46.0,
부산청,부산항신항다목적부두,2019-03-04 15:03,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 15:04,74.0,,,10.8,,,8.28,,,1009.9,52.0,
부산청,오륙도등대,2019-03-04 15:08,82.0,,,11.6,,,8.79,,,1005.7,51.0,
부산청,감천항유도등부표(랜비),2019-03-04 15:08,227.0,,,11.5,14.0,,5.6,,,1011.0,45.0,18.0
부산청,부산항신항중앙C호등부표,2019-03-04 15:08,136.0,,,12.4,11.5,,4.5,,,1011.0,60.0,16.0
부산청,가덕도등대,2019-03-04 15:08,76.0,,,11.3,,,6.48,,,1000.7,49.0,
부산청,부산항유도등부표(랜비),2019-03-04 15:08,115.0,,,10.5,14.9,,,,,1011.0,53.0,17.0
부산청,목도등대(나무섬등대),2019-03-04 15:08,109.0,,,12.0,,,4.8,,,1003.8,50.0,
부산청,남항동방파제등대,2019-03-04 15:09,97.0,,,12.3,,,2.4,,,1010.0,47.0,
부산청,부산항신항다목적부두,2019-03-04 15:09,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 15:09,,,,,,17.8,,,,,,
부산청,송정리등표,2019-03-04 15:13,80.0,,,11.0,,,7.5,,,1010.1,61.0,
부산청,가덕도등대,2019-03-04 15:14,76.0,,,11.6,,,5.29,,,1000.8,52.0,
부산청,부산항유도등부표(랜비),2019-03-04 15:14,132.0,,,11.6,14.8,,,,,1011.0,58.0,17.0
부산청,부산항신항중앙C호등부표,2019-03-04 15:14,130.0,,,11.9,11.5,,8.28,,,1010.8,57.0,16.0
부산청,감천항유도등부표(랜비),2019-03-04 15:14,223.0,,,11.7,14.0,,6.27,,,1011.0,46.0,18.0
부산청,오륙도등대,2019-03-04 15:14,73.0,,,11.7,,,9.61,,,1005.7,56.0,
부산청,목도등대(나무섬등대),2019-03-04 15:14,111.0,,,11.7,,,5.91,,,1003.7,49.0,
부산청,남항동방파제등대,2019-03-04 15:18,113.0,,,11.7,,,5.29,,,1010.0,48.0,
부산청,부산항신항다목적부두,2019-03-04 15:18,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 15:18,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 15:19,62.0,,,10.9,,,8.28,,,1010.0,57.0,
부산청,부산항유도등부표(랜비),2019-03-04 15:23,137.0,,,10.5,14.8,,8.02,,,1011.1,56.0,17.0
부산청,가덕도등대,2019-03-04 15:23,75.0,,,11.1,,,5.6,,,1000.9,47.0,
부산청,목도등대(나무섬등대),2019-03-04 15:23,90.0,,,12.1,,,4.1,,,1003.9,48.0,
부산청,부산항신항중앙C호등부표,2019-03-04 15:23,129.0,,,12.0,11.6,,6.12,,,1011.1,55.0,16.0
부산청,감천항유도등부표(랜비),2019-03-04 15:23,211.0,,,11.5,14.0,,4.7,,,1062.8,50.0,18.0
부산청,오륙도등대,2019-03-04 15:23,78.0,,,11.7,,,9.87,,,1005.8,57.0,
부산청,남항동방파제등대,2019-03-04 15:24,76.0,,,11.7,,,4.2,,,1010.2,50.0,
부산청,부산항신항다목적부두,2019-03-04 15:24,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 15:24,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 15:28,77.0,,,10.8,,,8.38,,,1010.1,56.0,
부산청,부산항유도등부표(랜비),2019-03-04 15:29,138.0,,,11.0,15.0,,7.09,,,1011.1,56.0,17.0
부산청,가덕도등대,2019-03-04 15:29,74.0,,,10.8,,,5.91,,,1001.0,50.0,
부산청,오륙도등대,2019-03-04 15:29,81.0,,,11.6,,,9.0,,,1005.8,58.0,
부산청,부산항신항중앙C호등부표,2019-03-04 15:29,129.0,,,13.0,11.6,,7.09,,,1011.3,57.0,16.0
부산청,감천항유도등부표(랜비),2019-03-04 15:29,202.0,,,11.5,14.0,,5.6,,,1011.2,51.0,18.0
부산청,목도등대(나무섬등대),2019-03-04 15:29,99.0,,,12.1,,,4.3,,,1004.0,50.0,
부산청,남항동방파제등대,2019-03-04 15:33,83.0,,,11.7,,,4.1,,,1010.3,53.0,
부산청,부산항신항다목적부두,2019-03-04 15:33,,,,,,20.0,,,,,,
부산청,부산항신항소형선부두등대,2019-03-04 15:33,,,,,,20.0,,,,,,
부산청,송정리등표,2019-03-04 15:34,65.0,,,10.8,,,7.4,,,1010.4,57.0,
부산청,오륙도등대,2019-03-04 15:38,80.0,,,11.6,,,9.1,,,1006.1,57.0,
부산청,감천항유도등부표(랜비),2019-03-04 15:38,212.0,,,11.3,14.0,,5.91,,,1062.9,51.0,19.0
부산청,부산항신항중앙C호등부표,2019-03-04 15:38,122.0,,,12.2,11.6,,6.48,,,1011.3,54.0,18.0
부산청,목도등대(나무섬등대),2019-03-04 15:38,115.0,,,12.0,,,5.5,,,1004.1,49.0,
부산청,가덕도등대,2019-03-04 15:38,72.0,,,11.5,,,4.0,,,1001.2,47.0,
